id,safra,y,VAR_1,VAR_32,VAR_52,VAR_45,VAR_24,VAR_72,VAR_44,VAR_17,VAR_11,VAR_58,VAR_20,VAR_57,VAR_25,VAR_22,VAR_13,VAR_39,VAR_7,VAR_8,VAR_4,VAR_53,VAR_59,VAR_38,VAR_33,VAR_65,VAR_30,VAR_35,VAR_60,VAR_9,VAR_15,VAR_3,VAR_40,VAR_6,VAR_28,VAR_2,VAR_54,VAR_76,VAR_64,VAR_34,VAR_19,VAR_5
10422,201405,0,0.0,0.090634138151029,59.97,63.0,571.25,202.0,0.0,1000.0,53.55,475.0,12,36,0.0,0.0,31.5,63.0,133.08,55.03,0.0,1000.0,249.55,627.42,0.0,750.0,1000.0,223.84,-0.231735369185606,1000.0,29.98,0.0,0.0,545.0,0.0,0.0,1000.0,312.85,1,229.88,0.0,104.24
9309,201406,0,18.0,0.133832912727673,197.97,298.53499999999997,305.92,1679.0,0.0,1771.27,53.55,262.0,4,37,0.0,31.0,67.99000000000001,257.0,53.98,55.03,0.0,1600.0,249.55,224.3,5.0,750.0,600.0,223.84,-0.231735369185606,600.0,48.58,0.0,0.0,2746.0,1.0,0.0,1713.81,312.85,1,229.88,26.0,69.37
7068,201401,0,18.0,0.133832912727673,197.97,298.53499999999997,305.92,922.0,7.0,1000.0,53.55,262.0,12,39,0.0,0.0,67.99000000000001,257.0,53.98,55.03,0.0,2053.94,249.55,224.3,0.0,750.0,1000.0,223.84,-0.231735369185606,1000.0,48.58,0.0,7.0,1126.0,1.0,0.0,1000.0,312.85,0,229.88,0.0,69.37
9902,201406,0,51.0,0.133832912727673,395.62,472.32,204.88,12.0,1.0,7600.0,47.5,200.0,10,49,0.0,38.0,116.67,468.0,26.98,45.97,1.0,11708.0,245.12,65.96,16.0,114.19,3000.0,188.92,0.079926420595367,3000.0,118.51,0.0,1.0,2603.0,0.0,0.0,8600.0,277.21,1,107.94,22.0,67.87
4158,201408,0,130.0,0.133832912727673,197.97,254.95,305.92,260.0,1.0,1600.0,53.55,262.0,6,37,0.0,0.0,79.48,253.0,81.97,55.03,3.0,400.0,155.94,245.94,0.0,2040.6,400.0,223.84,-0.231735369185606,400.0,48.58,3.0,0.0,765.0,0.0,4.0,400.0,188.27,1,229.88,0.0,69.37
3015,201405,0,18.0,0.133832912727673,197.97,1340.96,253.89,-73.0,11.0,1600.0,95.56,252.0,12,53,9.0,110.0,341.35,1256.0,53.98,63.97,0.0,3000.0,635.23,224.3,31.0,2775.06,3000.0,477.82,0.219380082347677,3000.0,48.58,0.0,10.0,4843.0,12.0,0.0,3000.0,1424.18,0,331.57,79.0,82.77
3522,201404,0,0.0,0.133832912727673,197.97,442.05,305.92,98.0,12.0,1600.0,21.19,262.0,12,48,3.0,0.0,134.36,357.0,76.55,55.03,0.0,800.0,798.03,202.89,0.0,636.22,800.0,105.97,0.079926420595367,800.0,48.58,0.0,12.0,1204.0,4.0,0.0,800.0,818.25,0,229.88,0.0,69.37
10144,201404,0,99.0,0.133832912727673,197.97,380.34,206.92,14.0,11.0,1600.0,71.18,205.0,12,43,8.0,19.0,130.25,375.0,29.98,20.98,1.0,1800.0,178.82,95.95,10.0,944.27,800.0,275.91,-0.059298901120992,800.0,48.58,3.0,7.0,2021.0,12.0,3.0,800.0,257.95,0,41.96,9.0,41.38
3307,201408,0,25.0,0.133832912727673,197.97,29.75,549.5,20.0,12.0,1500.0,2.54,385.0,9,57,12.0,62.0,4.25,19.0,20.84,13.77,0.0,500.0,583.0,104.2,33.0,3019.76,1200.0,17.78,0.319424920164188,500.0,48.58,0.0,12.0,2330.0,12.0,0.0,500.0,1731.67,0,96.39,29.0,54.95
7586,201403,0,11.0,0.133832912727673,1209.44,1360.66,567.3,-72.0,12.0,1600.0,41.71,426.0,12,30,11.0,28.0,209.23,1079.0,53.98,79.53,0.0,1929.86,793.46,224.3,2.0,1577.46,879.86,181.93,-0.411786729965823,500.0,141.91,0.0,12.0,2303.0,12.0,0.0,850.0,909.97,0,444.27,26.0,109.78
10616,201406,0,16.0,0.133832912727673,197.97,314.44,49.99,384.0,0.0,1600.0,53.55,49.0,6,33,0.0,37.0,44.92,215.0,53.98,55.03,0.0,500.0,45.93,224.3,14.0,750.0,500.0,223.84,-0.354107585360257,500.0,48.58,0.0,0.0,3476.0,0.0,0.0,500.0,47.35,1,229.88,23.0,24.99
4087,201402,0,170.0,0.133832912727673,197.97,298.53499999999997,41.98,540.0,10.0,1600.0,53.55,41.0,10,77,4.0,43.0,67.99000000000001,257.0,53.98,55.03,3.0,1200.0,72.0,224.3,13.0,1400.0,600.0,223.84,0.721630021341369,600.0,48.58,2.0,6.0,2961.0,5.0,3.0,1202.14,169.61,0,229.88,30.0,10.49
1052,201408,0,51.0,0.133832912727673,71.97,391.23,738.3,-11.0,1.0,3000.0,19.99,628.0,12,40,0.0,0.0,95.72,308.0,93.32,108.7,1.0,2200.0,499.36,386.68,0.0,513.94,2400.0,19.99,-0.133343746407103,1200.0,14.39,0.0,0.0,758.0,0.0,0.0,2200.0,731.26,1,645.86,0.0,130.58
6323,201406,0,35.0,0.133832912727673,137.27,436.9,348.46,-51.0,0.0,1500.0,53.55,229.0,12,28,0.0,0.0,108.97,435.0,198.44,153.06,3.0,1000.0,88.98,681.58,0.0,779.63,1000.0,223.84,-0.411786729965823,1000.0,19.61,0.0,0.0,664.0,0.0,0.0,1000.0,90.6,1,1224.48,0.0,49.78
2427,201407,1,0.0,0.090634138151029,197.97,298.53499999999997,305.92,-62.0,0.0,1600.0,36.18,262.0,12,43,0.0,0.0,67.99000000000001,257.0,134.15,36.38,0.0,4047.31,249.55,544.9,0.0,307.74,3294.62,253.26,-0.059298901120992,1647.31,48.58,0.0,0.0,266.0,0.0,0.0,1647.31,312.85,1,254.66,0.0,69.37
7691,201407,0,25.0,0.133832912727673,197.97,374.66,84.11,41.0,12.0,1600.0,2.98,80.0,10,51,2.0,0.0,84.31,288.0,61.97,46.37,0.0,500.0,200.86,265.9,0.0,423.44,500.0,2.98,0.156301087833759,500.0,48.58,0.0,12.0,1191.0,3.0,0.0,500.0,298.62,0,231.88,0.0,41.79
8204,201408,1,16.0,0.133832912727673,165.94,550.8,288.8,26.0,12.0,3000.0,53.55,284.0,12,46,8.0,0.0,140.08,544.0,49.98,82.12,0.0,4699.06,513.76,149.96,0.0,490.96,6097.18,223.84,-0.016208722718011,1699.06,33.18,0.0,12.0,1354.0,9.0,0.0,1699.06,547.94,0,350.68,0.0,82.77
615,201405,0,4.0,0.090634138151029,277.39,298.53499999999997,95.98,36.0,0.0,1600.0,76.94,94.0,12,51,0.0,0.0,67.99000000000001,257.0,11.11,83.21,0.0,800.0,249.55,77.77,0.0,41.94,800.0,511.28,0.156301087833759,800.0,53.42,0.0,0.0,434.0,0.0,0.0,1600.0,312.85,1,652.19,0.0,31.98
9743,201401,0,51.0,0.133832912727673,197.97,405.84,1203.68,-56.0,11.0,1600.0,53.55,860.0,12,55,10.0,56.0,81.16,405.0,107.53,62.28,1.0,4400.0,327.14,752.71,31.0,7126.96,2000.0,223.84,0.219380082347677,2000.0,48.58,0.0,8.0,3328.0,12.0,0.0,1202.14,613.06,0,435.96,25.0,177.72
7123,201405,0,34.0,0.133832912727673,197.97,298.53499999999997,1187.51,22.0,12.0,5700.0,90.34,899.0,12,57,7.0,81.0,67.99000000000001,257.0,53.98,15.99,3.0,7149.95,501.48,224.3,25.0,556.23,1000.0,796.32,0.319424920164188,1000.0,48.58,0.0,11.0,4871.0,12.0,0.0,3800.0,1843.53,0,15.99,56.0,166.28
4982,201404,0,21.0,0.133832912727673,143.96,235.34,209.96,44.0,0.0,1600.0,55.07,209.0,9,46,0.0,0.0,111.76,234.0,53.98,55.03,0.0,1900.0,115.68,224.3,0.0,55.07,1300.0,385.49,-0.016208722718011,1000.0,35.99,0.0,0.0,701.0,0.0,0.0,2000.0,179.41,1,229.88,0.0,52.49
7417,201405,0,77.0,0.133832912727673,145.98,298.53499999999997,702.62,275.0,6.0,4400.0,53.55,582.0,12,54,10.0,5.0,67.99000000000001,257.0,53.98,55.03,1.0,2700.0,249.55,224.3,3.0,878.81,1500.0,223.84,0.219380082347677,1500.0,57.99,3.0,3.0,1599.0,12.0,0.0,2700.0,312.85,0,229.88,2.0,200.72
9809,201404,0,20.0,0.090634138151029,109.98,298.53499999999997,465.15,41.0,0.0,2771.15,79.24,395.0,12,51,0.0,0.0,67.99000000000001,257.0,27.31,55.03,0.0,2157.05,249.55,81.93,0.0,49.03,1600.0,574.83,0.156301087833759,1600.0,36.66,0.0,0.0,472.0,0.0,0.0,2157.05,312.85,1,229.88,0.0,128.08
4490,201403,0,4.0,0.133832912727673,324.7,191.12,280.91,72.0,8.0,2400.0,53.55,185.0,12,50,8.0,14.0,34.92,138.0,53.98,28.66,0.0,1500.0,16.88,224.3,4.0,6861.88,1500.0,223.84,0.156301087833759,1500.0,32.47,0.0,6.0,2325.0,11.0,0.0,1500.0,58.73,0,85.98,10.0,44.39
5354,201407,0,51.0,0.090634138151029,700.92,171.64,516.76,2.0,0.0,1600.0,70.71,419.0,5,33,0.0,0.0,24.52,115.0,156.48,78.3,1.0,600.0,249.55,542.01,0.0,412.35,600.0,471.03,-0.354107585360257,600.0,174.06,0.0,0.0,500.0,0.0,0.0,600.0,312.85,1,502.17,0.0,112.55
8964,201404,1,21.0,0.133832912727673,159.97,23.98,459.02,133.0,11.0,2943.94,109.3,458.0,12,26,11.0,22.0,23.98,23.0,14.99,55.03,0.0,2943.94,393.32,29.99,5.0,1446.99,1471.97,419.93,-0.411786729965823,3000.0,40.98,0.0,10.0,2719.0,11.0,0.0,1202.14,517.99,0,229.88,17.0,101.54
6106,201408,0,0.0,0.090634138151029,197.97,298.53499999999997,439.4,-82.0,0.0,1600.0,22.49,351.0,6,41,0.0,0.0,67.99000000000001,257.0,163.57,28.36,0.0,800.0,249.55,363.58,0.0,526.2,800.0,44.99,-0.133343746407103,800.0,48.58,0.0,0.0,489.0,0.0,0.0,800.0,312.85,1,198.52,0.0,131.73
4669,201405,1,87.0,0.0571981886428283,271.74,298.53499999999997,305.92,-42.0,0.0,1600.0,55.76,262.0,12,49,0.0,0.0,67.99000000000001,257.0,53.98,40.0,1.0,2550.0,249.55,224.3,0.0,380.09,2550.0,390.32,0.079926420595367,1750.0,38.82,1.0,0.0,230.0,0.0,0.0,2550.0,312.85,1,280.0,0.0,69.37
3979,201405,0,18.0,0.133832912727673,197.97,298.53499999999997,305.92,1131.0,0.0,1600.0,53.55,262.0,12,58,12.0,43.0,67.99000000000001,257.0,53.98,55.03,0.0,2068.94,249.55,224.3,2.0,750.0,1100.0,223.84,0.357323965312407,3000.0,48.58,0.0,0.0,2743.0,12.0,0.0,4784.47,312.85,1,229.88,41.0,69.37
4987,201405,0,0.0,0.133832912727673,199.93,646.81,631.8,39.0,0.0,5520.0,58.3,622.0,10,73,2.0,16.0,177.47,638.0,97.95,17.49,0.0,2840.0,344.55,200.93,1.0,4895.09,1000.0,119.95,0.721630021341369,1000.0,71.62,0.0,0.0,1939.0,2.0,0.0,1000.0,405.36,1,69.99,15.0,174.67
1503,201405,0,0.0,0.133832912727673,197.97,636.37,305.92,577.0,11.0,1000.0,53.55,262.0,8,72,12.0,12.0,90.91,418.0,53.98,55.03,0.0,2200.0,519.05,224.3,2.0,6120.0,500.0,223.84,0.721630021341369,500.0,48.58,0.0,11.0,2496.0,12.0,0.0,2100.0,609.96,0,229.88,10.0,69.37
2682,201407,0,31.0,0.133832912727673,100.31,524.78,537.88,140.0,11.0,5500.0,23.98,535.0,12,68,12.0,22.0,104.92,518.0,100.69,55.03,3.0,2000.0,246.76,439.65,5.0,2585.13,1000.0,119.92,0.648196909605187,1000.0,14.33,0.0,9.0,2364.0,12.0,0.0,1000.0,545.15,0,229.88,17.0,109.66
1170,201405,0,0.0,0.133832912727673,197.97,152.25,305.92,139.0,0.0,1600.0,25.99,262.0,5,53,0.0,0.0,21.75,105.0,53.98,55.03,0.0,300.0,52.51,224.3,0.0,420.0,300.0,25.99,0.219380082347677,300.0,48.58,0.0,0.0,670.0,0.0,0.0,300.0,94.07,1,229.88,0.0,69.37
9213,201405,1,21.0,0.133832912727673,197.97,307.58,104.0,497.0,0.0,3271.5,53.55,104.0,12,38,1.0,30.0,43.94,207.0,53.98,55.03,0.0,4657.41,92.76,224.3,10.0,750.0,5066.91,223.84,-0.231735369185606,2066.91,48.58,0.0,0.0,2631.0,1.0,0.0,3566.91,138.42,1,229.88,20.0,52.0
2549,201404,1,67.0,0.133832912727673,197.97,388.88,589.04,1.0,0.0,1600.0,53.55,388.0,12,51,3.0,35.0,48.61,253.0,17.99,33.18,1.0,1000.0,249.55,89.98,3.0,2908.38,1000.0,223.84,0.156301087833759,1000.0,48.58,1.0,0.0,2516.0,6.0,0.0,1000.0,312.85,1,165.92,32.0,73.63
3592,201409,1,20.0,0.0571981886428283,197.97,298.53499999999997,305.92,-36.0,0.0,1881.46,53.55,262.0,12,46,0.0,0.0,67.99000000000001,257.0,68.65,88.31,0.0,1565.92,249.55,269.98,0.0,428.0,7525.84,223.84,-0.016208722718011,1881.46,48.58,0.0,0.0,245.0,0.0,0.0,1881.46,312.85,1,475.73,0.0,69.37
9765,201408,0,0.0,0.133832912727673,197.97,298.53499999999997,342.32,182.0,9.0,1500.0,53.55,283.0,6,48,9.0,21.0,67.99000000000001,257.0,41.77,55.03,0.0,7570.48,249.55,188.89,3.0,1583.22,2000.0,223.84,0.079926420595367,1000.0,48.58,0.0,8.0,2248.0,10.0,0.0,2998.86,312.85,0,229.88,18.0,66.25
1630,201403,0,9.0,0.133832912727673,197.97,1563.35,305.92,9.0,12.0,1600.0,181.01,262.0,12,66,11.0,42.0,369.29,1560.0,53.98,76.88,0.0,3684.19,1450.0,224.3,7.0,6810.43,1200.0,977.71,0.534878115446101,1200.0,48.58,0.0,12.0,2848.0,11.0,0.0,2200.0,4197.92,0,768.8,35.0,69.37
3457,201406,0,0.0,0.133832912727673,197.97,99.99,70.0,467.0,0.0,4489.54,53.55,70.0,12,48,0.0,0.0,64.99,99.0,53.98,55.03,0.0,7366.61,120.66,224.3,0.0,750.0,5121.84,223.84,0.079926420595367,2877.07,48.58,0.0,0.0,669.0,0.0,0.0,2877.07,120.66,1,229.88,0.0,35.0
6698,201402,0,37.0,0.133832912727673,197.97,298.53499999999997,357.07,22.0,1.0,200.0,53.55,248.0,12,28,0.0,32.0,67.99000000000001,257.0,36.65,34.99,1.0,1800.0,129.62,109.96,2.0,1202.66,950.0,223.84,-0.411786729965823,850.0,48.58,0.0,0.0,2449.0,0.0,0.0,1202.14,64.81,1,69.98,30.0,59.77
2708,201403,0,0.0,0.133832912727673,197.97,271.94,29.99,516.0,0.0,700.0,53.55,29.0,12,22,0.0,0.0,56.62,268.0,53.98,55.03,0.0,1000.0,349.36,224.3,0.0,750.0,1000.0,223.84,-0.690749137734589,1000.0,48.58,0.0,0.0,730.0,0.0,0.0,1000.0,379.12,1,229.88,0.0,9.99
9053,201402,0,11.0,0.133832912727673,197.97,109.98,709.45,198.0,11.0,1600.0,53.55,706.0,10,67,8.0,47.0,21.99,109.0,55.57,55.03,0.0,1400.0,300.09,277.94,15.0,2336.56,700.0,223.84,0.648196909605187,700.0,48.58,0.0,10.0,3793.0,9.0,0.0,1202.14,270.21,0,229.88,32.0,141.87
6435,201407,0,0.0,0.133832912727673,35.99,89.98,305.92,17.0,6.0,7074.0,53.55,262.0,12,56,0.0,0.0,44.99,89.0,53.98,53.97,0.0,2797.0,197.74,224.3,0.0,750.0,1797.0,223.84,0.242879678877368,1297.0,35.99,0.0,5.0,931.0,0.0,0.0,1797.0,98.87,0,107.95,0.0,69.37
7431,201405,0,59.0,0.090634138151029,197.97,298.53499999999997,339.1,13.0,0.0,1600.0,102.96,244.0,12,20,0.0,0.0,67.99000000000001,257.0,58.95,66.97,2.0,1000.0,249.55,117.9,0.0,741.09,1000.0,102.96,-0.690749137734589,1000.0,48.58,0.0,0.0,413.0,0.0,0.0,1000.0,312.85,1,97.95,0.0,85.3
9191,201405,0,8.0,0.133832912727673,197.97,298.53499999999997,305.92,929.0,9.0,600.0,53.55,262.0,10,46,4.0,15.0,67.99000000000001,257.0,53.98,55.03,0.0,3000.0,3.51,224.3,2.0,750.0,1600.0,223.84,-0.016208722718011,1000.0,48.58,0.0,8.0,1983.0,4.0,0.0,2500.0,0.0,0,229.88,13.0,69.37
2936,201402,0,0.0,0.133832912727673,197.97,298.53499999999997,305.92,32.0,0.0,700.0,29.99,262.0,10,52,0.0,33.0,67.99000000000001,257.0,51.97,66.77,0.0,2000.0,249.55,259.89,13.0,2204.19,1000.0,179.99,0.156301087833759,1000.0,48.58,0.0,0.0,4589.0,0.0,0.0,1202.14,312.85,1,153.95,20.0,69.37
3903,201408,0,0.0,0.133832912727673,197.97,298.53499999999997,305.92,778.0,2.0,1447.94,53.55,262.0,12,53,0.0,0.0,67.99000000000001,257.0,53.98,55.03,0.0,1000.0,159.65,224.3,0.0,750.0,1000.0,223.84,0.219380082347677,1000.0,48.58,0.0,1.0,778.0,0.0,0.0,1000.0,267.26,1,229.88,0.0,69.37
2873,201404,0,3.0,0.133832912727673,197.97,298.53499999999997,305.92,698.0,0.0,1400.0,53.55,262.0,12,56,0.0,0.0,67.99000000000001,257.0,53.98,55.03,0.0,2451.36,136.79,224.3,0.0,750.0,1751.36,223.84,0.242879678877368,1751.36,48.58,0.0,0.0,698.0,0.0,0.0,1751.36,169.41,1,229.88,0.0,69.37
7162,201409,0,4.0,0.090634138151029,409.85,298.53499999999997,316.88,30.0,0.0,2500.0,77.68,315.0,12,44,0.0,0.0,67.99000000000001,257.0,67.94,69.36,0.0,902.22,249.55,186.92,0.0,1221.52,7824.29,233.1,-0.059298901120992,2500.0,99.54,0.0,0.0,366.0,0.0,0.0,3000.0,312.85,1,296.9,0.0,112.28
5371,201407,0,78.0,0.133832912727673,197.97,637.77,99.98,225.0,1.0,4000.0,53.55,99.0,12,64,7.0,26.0,91.11,442.0,193.92,55.03,2.0,9700.0,0.0,193.92,10.0,3600.0,3000.0,223.84,0.534878115446101,3000.0,48.58,1.0,0.0,2436.0,11.0,0.0,8700.0,0.0,1,229.88,16.0,99.98
3688,201409,0,101.0,0.133832912727673,197.97,881.45,305.92,-13.0,2.0,1000.0,35.85,262.0,10,38,0.0,0.0,159.08,623.0,53.98,86.68,2.0,1565.92,362.64,224.3,0.0,227.07,1000.0,250.95,-0.231735369185606,1000.0,48.58,7.0,1.0,793.0,0.0,4.0,1000.0,2012.75,1,693.44,0.0,69.37
2883,201403,0,51.0,0.133832912727673,154.32,507.71,1580.69,52.0,11.0,1600.0,56.06,1197.0,3,47,10.0,20.0,90.83,458.0,53.98,55.03,1.0,150.0,536.96,224.3,2.0,1656.86,150.0,464.51,0.079926420595367,150.0,19.29,0.0,11.0,2111.0,11.0,0.0,150.0,705.04,0,229.88,18.0,191.75
10401,201405,0,0.0,0.133832912727673,197.97,298.53499999999997,305.92,3303.0,0.0,1600.0,53.55,262.0,12,68,0.0,17.0,67.99000000000001,257.0,53.98,55.03,0.0,1000.0,249.55,224.3,7.0,750.0,1000.0,223.84,0.648196909605187,500.0,48.58,0.0,0.0,4143.0,0.0,0.0,500.0,312.85,1,229.88,10.0,69.37
2980,201404,0,55.0,0.133832912727673,322.58,474.84,461.94,43.0,12.0,1600.0,51.7,422.0,6,48,12.0,3.0,94.96,473.0,53.98,55.03,1.0,520.0,621.6,224.3,1.0,168.25,520.0,361.9,0.079926420595367,520.0,58.08,0.0,11.0,1563.0,12.0,0.0,520.0,640.69,0,229.88,2.0,107.8
7834,201407,0,16.0,0.133832912727673,197.97,563.84,305.92,-44.0,1.0,1427.1,69.98,262.0,10,33,0.0,0.0,112.76,563.0,53.98,32.91,0.0,790.36,48.09,224.3,0.0,1303.69,790.36,139.97,-0.354107585360257,790.36,48.58,0.0,0.0,754.0,0.0,0.0,3007.82,145.22,1,230.37,0.0,69.37
1175,201408,0,0.0,0.0571981886428283,197.97,298.53499999999997,305.92,15.0,0.0,1000.0,129.3,262.0,8,27,0.0,0.0,67.99000000000001,257.0,27.0,73.95,0.0,600.0,249.55,54.0,0.0,383.55,1200.0,506.97,-0.411786729965823,600.0,48.58,0.0,0.0,192.0,0.0,0.0,1600.0,312.85,1,147.91,0.0,69.37
7850,201407,0,0.0,0.090634138151029,29.99,298.53499999999997,305.92,-64.0,0.0,1000.0,75.78,262.0,12,49,0.0,0.0,67.99000000000001,257.0,40.48,59.65,0.0,800.0,249.55,141.95,0.0,1709.8,1600.0,530.46,0.079926420595367,800.0,29.99,0.0,0.0,289.0,0.0,0.0,800.0,312.85,1,317.64,0.0,69.37
4265,201402,0,2.0,0.090634138151029,195.99,298.53499999999997,519.73,0.0,0.0,1600.0,96.39,389.0,12,27,0.0,0.0,67.99000000000001,257.0,92.78,202.61,0.0,800.0,249.55,603.01,0.0,549.08,400.0,388.05,-0.411786729965823,400.0,40.69,0.0,0.0,429.0,0.0,0.0,1202.14,312.85,1,836.09,0.0,77.11
7922,201405,1,168.0,0.133832912727673,249.95,300.91,325.68,102.0,0.0,200.0,126.57,229.0,6,32,2.0,52.0,70.96,299.0,53.98,55.03,1.0,1400.0,232.55,224.3,10.0,300.99,1200.0,512.91,-0.354107585360257,1000.0,119.3,1.0,0.0,3930.0,7.0,3.0,1000.0,96.39,1,229.88,42.0,68.24
986,201405,1,89.0,0.090634138151029,46.78,298.53499999999997,305.92,93.0,0.0,1600.0,109.78,262.0,12,54,0.0,0.0,67.99000000000001,257.0,44.99,55.03,1.0,600.0,249.55,89.99,0.0,1435.2,600.0,301.16,0.219380082347677,600.0,46.78,4.0,0.0,302.0,0.0,0.0,600.0,312.85,1,229.88,0.0,69.37
6828,201406,0,0.0,0.133832912727673,59.99,418.11,274.76,13.0,12.0,5100.0,10.72,192.0,12,54,7.0,0.0,74.37,346.0,27.42,35.65,0.0,9414.4,238.09,191.95,0.0,408.02,2000.0,75.04,0.219380082347677,1000.0,14.99,0.0,10.0,1369.0,9.0,0.0,2142.88,118.53,0,106.96,0.0,70.1
4213,201401,0,99.0,0.133832912727673,341.2,179.44,93.04,-64.0,6.0,3300.0,53.55,59.0,12,44,0.0,0.0,52.35,178.0,22.0,49.79,9.0,3000.0,306.63,44.0,0.0,187.06,2550.0,223.84,-0.059298901120992,1500.0,42.65,4.0,4.0,936.0,0.0,1.0,1200.0,584.14,1,290.39,0.0,11.63
4412,201401,1,154.0,0.090634138151029,300.08,298.53499999999997,249.66,-33.0,0.0,2188.38,25.64,175.0,12,52,0.0,0.0,67.99000000000001,257.0,126.95,92.9,1.0,4376.76,249.55,720.77,0.0,822.0,2188.38,89.54,0.156301087833759,2188.38,37.51,1.0,0.0,411.0,0.0,3.0,1415.13,312.85,1,249.1,0.0,38.64
3326,201401,0,0.0,0.133832912727673,197.97,298.53499999999997,63.97,382.0,7.0,1600.0,53.55,63.0,6,27,4.0,18.0,67.99000000000001,257.0,53.98,55.03,0.0,1000.0,207.94,224.3,2.0,750.0,500.0,223.84,-0.411786729965823,500.0,48.58,0.0,4.0,2178.0,7.0,0.0,1202.14,155.88,0,229.88,16.0,31.98
7429,201409,0,4.0,0.090634138151029,131.37,298.53499999999997,305.92,43.0,0.0,2339.64,79.96,262.0,12,45,0.0,0.0,67.99000000000001,257.0,34.63,42.31,0.0,847.3,249.55,103.93,0.0,1139.48,2079.28,241.96,-0.0304781166421273,1039.64,26.27,0.0,0.0,287.0,0.0,0.0,3186.94,312.85,1,164.94,0.0,69.37
9087,201406,1,29.0,0.090634138151029,246.69,98.98,332.86,4.0,0.0,1600.0,30.98,326.0,12,23,0.0,0.0,32.99,98.0,109.55,75.13,0.0,700.0,249.55,395.87,0.0,372.33,700.0,30.98,-0.411786729965823,700.0,48.09,0.0,0.0,549.0,0.0,0.0,700.0,312.85,1,319.91,0.0,120.93
5882,201401,1,154.0,0.133832912727673,197.97,298.53499999999997,383.79,30.0,0.0,1290.62,34.18,383.0,5,31,0.0,11.0,67.99000000000001,257.0,15.74,154.77,1.0,4886.74,0.0,62.97,5.0,1600.81,2314.84,170.91,-0.411786729965823,1500.0,48.58,1.0,0.0,2696.0,0.0,3.0,2581.24,10.13,1,342.43,6.0,127.93
5979,201408,1,112.0,0.090634138151029,363.9,298.53499999999997,447.87,20.0,0.0,540.98,56.56,445.0,12,55,0.0,0.0,67.99000000000001,257.0,111.15,64.99,1.0,2345.58,249.55,555.79,0.0,500.43,1804.6,395.92,0.219380082347677,1263.62,97.63,1.0,0.0,447.0,0.0,1.0,1263.62,312.85,1,129.98,0.0,114.35
1912,201403,1,59.0,0.090634138151029,65.98,298.53499999999997,281.32,76.0,0.0,1600.0,53.55,279.0,12,26,0.0,0.0,67.99000000000001,257.0,95.18,65.98,1.0,756.68,249.55,291.98,0.0,293.2,756.68,223.84,-0.411786729965823,756.68,32.99,0.0,0.0,462.0,0.0,0.0,756.68,312.85,1,197.95,0.0,68.85
697,201405,0,20.0,0.133832912727673,197.97,298.53499999999997,241.5,-50.0,1.0,2628.0,78.77,169.0,8,47,0.0,30.0,67.99000000000001,257.0,53.98,78.25,0.0,700.0,249.55,224.3,10.0,1246.29,700.0,233.94,0.079926420595367,700.0,48.58,0.0,0.0,2646.0,0.0,0.0,3328.0,312.85,0,547.75,20.0,34.5
2580,201409,0,172.0,0.133832912727673,368.78,298.53499999999997,305.92,-10.0,12.0,1000.0,64.32,262.0,12,45,3.0,0.0,67.99000000000001,257.0,13.99,93.86,1.0,1565.92,100.0,27.98,0.0,53.41,1000.0,475.26,-0.0304781166421273,1000.0,62.96,1.0,8.0,1238.0,5.0,3.0,1000.0,2318.79,0,700.34,0.0,69.37
1507,201401,0,18.0,0.133832912727673,197.97,298.53499999999997,305.92,52.0,4.028304773561811,3556.86,53.55,262.0,12,50,0.0,0.0,67.99000000000001,257.0,53.98,55.03,0.0,3000.0,249.55,224.3,0.0,750.0,1500.0,223.84,0.156301087833759,1500.0,48.58,0.0,3.195532435740514,864.0,2.814718482252142,0.0,2000.0,312.85,0,229.88,0.0,69.37
4682,201406,0,0.0,0.133832912727673,143.08,1085.71,635.28,82.0,8.0,3453.19,102.61,612.0,12,45,0.0,0.0,374.66,954.0,189.42,55.03,0.0,6100.0,794.19,1105.54,0.0,510.85,4200.0,164.05,-0.0304781166421273,3000.0,68.26,0.0,3.0,979.0,0.0,0.0,3000.0,1975.35,0,229.88,0.0,143.29
1302,201407,1,0.0,0.133832912727673,197.97,298.53499999999997,305.92,851.0,6.0,2000.0,53.55,262.0,12,55,0.0,0.0,67.99000000000001,257.0,53.98,55.03,0.0,7000.0,298.81,224.3,0.0,750.0,3000.0,223.84,0.219380082347677,3000.0,48.58,0.0,4.0,851.0,0.0,0.0,3000.0,237.96,0,229.88,0.0,69.37
4049,201402,0,16.0,0.133832912727673,247.88,169.9,511.79,66.0,6.0,2000.0,99.5,509.0,12,49,12.0,26.0,33.98,169.0,27.99,140.76,0.0,2523.24,311.82,139.96,6.0,5437.63,1261.62,497.54,0.079926420595367,1261.62,49.57,0.0,5.0,2305.0,12.0,0.0,1202.14,299.2,1,703.83,20.0,102.35
4763,201408,0,0.0,0.133832912727673,255.95,537.53,189.08,-12.0,0.0,1000.0,122.1,141.0,12,44,0.0,0.0,149.41,426.0,97.12,29.0,0.0,1000.0,333.3,338.16,0.0,83.8,2000.0,670.7,-0.059298901120992,1000.0,110.31,0.0,0.0,726.0,0.0,0.0,1000.0,133.95,1,203.0,0.0,49.34
